"url","title","original_format","online_formats","subjects","date","description","contributors","locations","partof","access_restricted","id","image_url","thumb_url","resource_count","resource_url","filename"
"https://www.loc.gov/item/dcmflute.0006/","DCM 0006:   Rudall Carte & Co. / Alto Flute in G","3d object","image","physical objects","1900","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   Flute made to order for DCM. See ""Flute Misnomers"" regarding Bass vs. Alto.   Instrument type: Alto Flute in G   Medium: Silver.;  85.95 cm.   Key Holes System: Boehm system, with Rockstro F#, open G#, post and rod.   Mark Maximum: Rudall Carte & Cº. / 23. Berners Street, / Oxford Street, / London. / Rockstro's Model. // 3194   Mark Additional: Mark on barrel.   Case: Original case.   Provenance: Rudall, Carte & Co., London, 23 Aug. 1900.   Nonprojected Graphic (Form).   Photonegative (Form).","rudall carte & co","london","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0006","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000006:0006f1u/full/pct:50.0/0/default.jpg#h=4256&w=429","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000006:0006f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000006:0006f1u/full/pct:50.0/0/default.jpg#h=4256&w=429","dcmflute.0006-0.jpg"
"https://www.loc.gov/item/dcmflute.0007/","DCM 0007:   Anonymous / Transverse Flute","3d object","image","physical objects","1900","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   Instrument type: Transverse Flute   Medium: Cane.;  33.8 cm.   Key Holes System: 0/6 holes.   Mark Maximum: No mark.   Provenance: Philippine Village, Pan-American Exposition, Buffalo, New York, 12 Sept. 1901.   Nonprojected Graphic (Form).   Photonegative (Form).","anonymous","philippines","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0007","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000007:0007f1u/full/pct:50.0/0/default.jpg#h=2278&w=414","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000007:0007f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000007:0007f1u/full/pct:50.0/0/default.jpg#h=2278&w=414","dcmflute.0007-0.jpg"
"https://www.loc.gov/item/dcmflute.0008/","DCM 0008:   Dayton C. Miller / Flute in E-flat","3d object","image","physical objects","1901","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   Flute finished 14 Nov. 1901. Cost of material and special tools, $44.   Instrument type: Flute in E-flat   Medium: Silver.;  59.85 cm.   Key Holes System: Boehm system, cylindrical, with Rockstro F# (sounding A), open G# (B), post and rod, with modern style key cups, on ribs.   Mark Maximum: Made by / D. C. Miller / Cleveland (cursive)   Mark Additional: Mark on barrel.   Case: Period case which holds the instrument in one piece.   Nonprojected Graphic (Form).   Photonegative (Form).","dayton c. miller","ohio;cleveland","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0008","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000008:0008f1u/full/pct:50.0/0/default.jpg#h=3605&w=640","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000008:0008f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000008:0008f1u/full/pct:50.0/0/default.jpg#h=3605&w=640","dcmflute.0008-0.jpg"
"https://www.loc.gov/item/dcmflute.0009/","DCM 0009:   R. Mould / Flute in C","3d object","image","physical objects","","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   Instrument type: Flute in C   Medium: Cocus, ivory cap, silver keys and ferrules.;  66.45 cm.   Key Holes System: 8 keys, originally pewter plug, tapered metal-lined holes, pin in block.   Mark Maximum: R. MOULD / LONDON   Mark Additional: Mark on upper, lower, and foot joints.   Condition: Cover for cap now missing; three keys replaced, as above; cracks in lower body and at foot piece socket. Attempt at refinish.   Provenance: Pawn shop, Chatham Square, New York, 31 Aug. 1904.   Nonprojected Graphic (Form).   Photonegative (Form).","r. mould","london","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0009","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000009:0009f1u/full/pct:50.0/0/default.jpg#h=3308&w=554","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000009:0009f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000009:0009f1u/full/pct:50.0/0/default.jpg#h=3308&w=554","dcmflute.0009-0.jpg"
"https://www.loc.gov/item/dcmflute.0010/","DCM 0010:   [Major elements of this instrument were constructed by Dayton C. Miller] / Flute in C","3d object","image","physical objects","1902","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   This instrument is Miller's design for his personal studio use, tuned to a=435, according to DCM, although it comfortably plays at A=440 or higher. Miller constructed major portions of the keywork, and assembled the entire instrument. DCM ledger: ""Began design Jan. 1902, finished June 23, 1905. Repadded by RC&C and finally 'Finished' Sep 21, 1905.""   Instrument type: Flute in C   Medium: 22 karat gold tube, 18 karat gold keys and ribs.;  75.15 cm.   Key Holes System: Boehm system, with Rockstro (F#, C-flat) and DCM features (such as DCM ledger: ""original scale,"" large C# vent hole), open G#, post and rod.   Mark Maximum: Made by / D. C. Miller / Cleveland / 1904 (engraved on elliptical gold plate soldered on gold body tube, cursive)   Case: Period case lined with red plush fabric. Case hinge (fabric) torn full length.   Nonprojected Graphic (Form).   Photonegative (Form).","[major elements of this instrument were constructed by dayton c. miller]","ohio;cleveland","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0010","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000010:0010f1u/full/pct:50.0/0/default.jpg#h=3463&w=438","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000010:0010f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000010:0010f1u/full/pct:50.0/0/default.jpg#h=3463&w=438","dcmflute.0010-0.jpg"
"https://www.loc.gov/item/dcmflute.0011/","DCM 0011:   Claude Laurent / Flute in C","3d object","image","physical objects","1844","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   See ""Flutes of Glass,"" by DCM, The Flutist, July 1925.   Instrument type: Flute in C   Medium: Green fluted glass, mother of pearl cap, glass cork, silver keys, ferrules and crutch.;  65.5 cm.   Key Holes System: Boehm system, with Dorus G# and 5 finger rings for principal rank, post and rod with modern style key cups, direct mount, using Laurent's key post bolting system described by DCM in ""Flutes of Glass,"" see below. Fourth finger ring is split for alternate RH 1st finger B-flat. Hallmarked.   Mark Maximum: C. LAURENT, À PARIS 1844. / PALAIS ROYAL N°. 65. / Breveté   Mark Additional: Mark on head joint. Paper on glass cork reads: Rue J.J. Rousseau No. 28 / Breton Flutes Cristal et bois Boemh [sic] et ordinaires Instruments des tous genres (?) Medaille 1844 (?) Paris   Case: DCM ledger: ""[Original] inlaid mahogany case lined with red chamois.... Case had been broken, by forcing the lock. Repolished by Vincent & Barstow. Relined with red chamois (like original) by D.C.M.""   Provenance: M. J. Kalashen, New York, 14 Sept. 1905.   Nonprojected Graphic (Form).   Photonegative (Form).","claude laurent","paris","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0011","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000011:0011d1u/full/pct:50.0/0/default.jpg#h=3556&w=372","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000011:0011d1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000011:0011d1u/full/pct:50.0/0/default.jpg#h=3556&w=372","dcmflute.0011-0.jpg"
"https://www.loc.gov/item/dcmflute.0012/","DCM 0012:   Clair Godfroy, aîné / Flute in C","3d object","image","physical objects","1840","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   Instrument type: Flute in C   Medium: Cocus, silver keys and ferrules.;  65.35 cm.   Key Holes System: Essentially the conical Boehm 1832 system, Dorus G#, post and rod, direct mount, roller for C.   Mark Maximum: (portrait head) / CLAIR / Godfroy aîné / A PARIS (in oval cartouche) / CG (monogram) / 797   Mark Additional: Mark on head, body joints.   Condition: Cracks at sockets of head and foot joints; upper end of body also cracked.   Case: Original case, with cork grease container.   Provenance: William R. Gibbs, Boston, 24 Mar. 1906.   Nonprojected Graphic (Form).   Photonegative (Form).","clair godfroy, aîné","paris","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0012","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000012:0012f1u/full/pct:50.0/0/default.jpg#h=3432&w=550","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000012:0012f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000012:0012f1u/full/pct:50.0/0/default.jpg#h=3432&w=550","dcmflute.0012-0.jpg"
"https://www.loc.gov/item/dcmflute.0013/","DCM 0013:   Anonymous, Chinese / Di (Transverse Flute)","3d object","image","physical objects","","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   Instrument type: Di (Transverse Flute)   Medium: Bamboo, stained brown, with bone ferrules, gold tassel.;  65.9 cm.   Key Holes System: 0/6 holes plus membrane hole, 2 tassel holes, plus 2 vent holes at foot.   Mark Maximum: No mark.   Condition: Cracked almost entire length through tonehole rank; membrane missing.   Provenance: A. P. Miller, Oakland, California, 25 Dec. 1906.   Nonprojected Graphic (Form).   Photonegative (Form).","anonymous, chinese","","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0013","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000013:0013f1u/full/pct:50.0/0/default.jpg#h=4320&w=1514","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000013:0013f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000013:0013f1u/full/pct:50.0/0/default.jpg#h=4320&w=1514","dcmflute.0013-0.jpg"
"https://www.loc.gov/item/dcmflute.0014/","DCM 0014:   Rudall Rose Carte & Co. / Flute in C","3d object","image","physical objects","1867","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   Instrument type: Flute in C   Medium: Silver.;  63.5 cm.   Key Holes System: Carte's 1867 patent, cylindrical, variation of the simple system, open G#, incorporating Boehm full venting principles plus some fingering options similar to Boehm, such as: F available for RH 1st finger, and fully opened D2, but, thus requiring C#2 to be fingered with left thumb alone.   Mark Maximum: Rudall, Rose, Carte & C°. / 20 Charing Cross. / London / 1867. Patent. (cursive)   Mark Additional: Mark on barrel.   Case: Original case, with cork grease container. DCM ledger: ""Written on wood of case, under lining: 'Lewis, May 25, 1868.'"" Restored by DCM in 1907.   Provenance: William R. Gibbs, Boston, 19 Feb. 1907. DCM ledger: Quotes letter to DCM from Mr. Gibbs, dated 16 April 1907: ""The flute was sent to me by Mr. J. W. Jones (of California, and owner of mines in Vancouver, B.C.). The flute belonged to Jones's grandfather, Hon. Wm Hunter, 2nd, Assistant Secretary of State for 57 years...who brought it from England, while on some State Department business in England.   Nonprojected Graphic (Form).   Photonegative (Form).","rudall rose carte & co","london","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0014","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000014:0014f1u/full/pct:50.0/0/default.jpg#h=3533&w=539","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000014:0014f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000014:0014f1u/full/pct:50.0/0/default.jpg#h=3533&w=539","dcmflute.0014-0.jpg"
"https://www.loc.gov/item/dcmflute.0015/","DCM 0015:   S. Koch / Flute in C","3d object","image","physical objects","","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   Instrument type: Flute in C   Medium: Ebony(?), nickel silver keys and ferrules, metal-lined head, blocks, and toneholes.;  79.35 cm.   Key Holes System: 12 keys, modern style key cups, pin in block. Originally all pewter plugs.   Mark Maximum: S. KOCH / WIEN   Mark Additional: Marked on barrel, upper and lower sections.   Condition: Head joint, both sections, cracked, and crack at upper tenon of upper section, repaired with nickel silver threaded pins. G# key missing small portion of block; F key block repaired with nickel silver replacement mounts.   Provenance: H. E. McMillen Co., Cleveland, Ohio, 27 July 1907.   Nonprojected Graphic (Form).   Photonegative (Form).","s. koch","vienna","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0015","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000015:0015f1u/full/pct:50.0/0/default.jpg#h=4230&w=432","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000015:0015f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000015:0015f1u/full/pct:50.0/0/default.jpg#h=4230&w=432","dcmflute.0015-0.jpg"
"https://www.loc.gov/item/dcmflute.0016/","DCM 0016:   Anonymous, Chinese / T'ai P'ing Hsiao (Vertical Whistle Flute)","3d object","image","physical objects","","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   Instrument type: T'ai P'ing Hsiao (Vertical Whistle Flute)   Medium: Bamboo stained brown, bone ferrules, blue tassel.;  52.15 cm.   Key Holes System: 0/6 holes plus membrane hole, 2 tassel holes, plus 2 vent holes at foot. Fipple located on back of instrument.   Mark Maximum: No mark.   Condition: Ferrule missing at top, originally bone.   Provenance: A. P. Miller, Oakland, California, 1906/1907.   Nonprojected Graphic (Form).   Photonegative (Form).","anonymous, chinese","","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0016","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000016:0016f1u/full/pct:50.0/0/default.jpg#h=3471&w=1362","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000016:0016f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000016:0016f1u/full/pct:50.0/0/default.jpg#h=3471&w=1362","dcmflute.0016-0.jpg"
"https://www.loc.gov/item/dcmflute.0017/","DCM 0017:   Anonymous, Chinese / Haidi (Double Reed Shawm)","3d object","image","physical objects","","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   With box of extra reeds (5) which may pertain to this instrument and/or DCM 1571.   Instrument type: Haidi (Double Reed Shawm)   Medium: Wood (red), brass bell and staple-pirouette.;  32 cm.   Key Holes System: 1/7 holes.   Mark Maximum: No mark.   Provenance: A. P. Miller, Oakland, California, ca. 1906.   Nonprojected Graphic (Form).   Photonegative (Form).","anonymous, chinese","","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0017","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000017:0017f1u/full/pct:50.0/0/default.jpg#h=2200&w=688","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000017:0017f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000017:0017f1u/full/pct:50.0/0/default.jpg#h=2200&w=688","dcmflute.0017-0.jpg"
"https://www.loc.gov/item/dcmflute.0018/","DCM 0018:   Anonymous / End-Blown Flute","3d object","image","physical objects","1904","Physical Objects.   nonprojected graphic |   1 sound disc : analog ; 12 in.  |   Instrument type: End-Blown Flute   Medium: Bamboo.;  24.7 cm.   Key Holes System: 1/6 holes.   Mark Maximum: No mark.   Condition: Two cracks running full length through fingerhole rank.   Provenance: F. H. Herrick, Olympia, Greece, 12 May 1904.   Nonprojected Graphic (Form).   Photonegative (Form).","anonymous","greece","american memory;music division;musical instruments at the library of congress;performing arts encyclopedia","false","dcmflute.0018","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000018:0018f1u/full/pct:50.0/0/default.jpg#h=1641&w=450","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000018:0018f1u/full/pct:12.5/0/default.jpg","1","https://tile.loc.gov/image-services/iiif/service:music_tiles:dcmflute:0000_00:0000000018:0018f1u/full/pct:50.0/0/default.jpg#h=1641&w=450","dcmflute.0018-0.jpg"
