"url","title","original_format","online_formats","subjects","date","description","contributors","locations","partof","access_restricted","id","image_url","thumb_url","resource_count","resource_url","filename"
"https://www.loc.gov/item/ca1406/","Golden Gate Park, Conservatory, Golden Gate Park, San Francisco, San Francisco County, CA","photo, print, drawing","image;pdf","conservatories;parks","","Photo(s): 11 | Color Transparencies: 1 | Photo Caption Page(s): 2","lowe, jet;jandoli, liz;historic american buildings survey","san francisco;california;san francisco county","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ca1406","https://tile.loc.gov/storage-services/service/pnp/habshaer/ca/ca1400/ca1406/color/571976cv.jpg#h=1024&w=825","https://tile.loc.gov/storage-services/service/pnp/habshaer/ca/ca1400/ca1406/color/571976c_150px.jpg#h=150&w=121","12","https://tile.loc.gov/storage-services/service/pnp/habshaer/ca/ca1400/ca1406/color/571976cv.jpg#h=1024&w=825","ca1406-0.jpg"
"https://www.loc.gov/item/ky0382/","Red River Iron Works, KY 975, Fitchburg, Estill County, KY","photo, print, drawing","image;pdf","ironworks;stone buildings;charcoal making;iron industry;furnaces","","Photo(s): 8 | Color Transparencies: 1 | Photo Caption Page(s): 2","morgan, david;fitch, fred;o'connor, richard;worthley, sam;lowe, jet;sears, hannah;christianson, justine;historic american engineering record","fitchburg;estill county;kentucky","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ky0382","https://tile.loc.gov/storage-services/service/pnp/habshaer/ky/ky0300/ky0382/color/582659cv.jpg#h=733&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/ky/ky0300/ky0382/color/582659c_150px.jpg#h=107&w=150","9","https://tile.loc.gov/storage-services/service/pnp/habshaer/ky/ky0300/ky0382/color/582659cv.jpg#h=733&w=1024","ky0382-0.jpg"
"https://www.loc.gov/item/ca3178/","Los Angeles Aqueduct, San Francisquito Power Plant Number 2, Los Angeles, Los Angeles County, CA","photo, print, drawing","image;pdf","aqueducts;water supply;power plants","","Photo(s): 6 | Color Transparencies: 1 | Photo Caption Page(s): 1","lowe, jet;historic american engineering record;o'connell, kristen","los angeles;mono county;toms place;los angeles county;california;inyo county;bishop","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ca3178","https://tile.loc.gov/storage-services/service/pnp/habshaer/ca/ca3100/ca3178/color/218209cv.jpg#h=732&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/ca/ca3100/ca3178/color/218209c_150px.jpg#h=107&w=150","7","https://tile.loc.gov/storage-services/service/pnp/habshaer/ca/ca3100/ca3178/color/218209cv.jpg#h=732&w=1024","ca3178-0.jpg"
"https://www.loc.gov/item/ca3330/","Rosie the Riveter National Historical Park, General Warehouse, 1320 Canal Boulevard, Richmond, Contra Costa County, CA","photo, print, drawing","image;pdf","warehouses","","Photo(s): 6 | Color Transparencies: 1 | Photo Caption Page(s): 2","christianson, justine;lowe, jet;historic american engineering record;o'connor, richard","richmond;california;contra costa county","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ca3330","https://tile.loc.gov/storage-services/service/pnp/habshaer/ca/ca3300/ca3330/color/218217cv.jpg#h=731&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/ca/ca3300/ca3330/color/218217c_150px.jpg#h=107&w=150","7","https://tile.loc.gov/storage-services/service/pnp/habshaer/ca/ca3300/ca3330/color/218217cv.jpg#h=731&w=1024","ca3330-0.jpg"
"https://www.loc.gov/item/al1138/","Sloss Red Ore Mine No. 2, Hoist House, Birmingham, Jefferson County, AL","photo, print, drawing","image;pdf","","","Photo(s): 11 | Color Transparencies: 1 | Photo Caption Page(s): 1","historic american engineering record","jefferson county;alabama;birmingham","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","al1138","https://tile.loc.gov/storage-services/service/pnp/habshaer/al/al1100/al1138/color/571927cv.jpg#h=742&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/al/al1100/al1138/color/571927c_150px.jpg#h=109&w=150","12","https://tile.loc.gov/storage-services/service/pnp/habshaer/al/al1100/al1138/color/571927cv.jpg#h=742&w=1024","al1138-0.jpg"
"https://www.loc.gov/item/ak0312/","St. Nicholas Russian Orthodox Churches, Eklutna, Anchorage Borough, AK","photo, print, drawing","image;pdf","onion domes;religious facilities;shrines;log buildings;religions;cemeteries;orthodox churches","","Photo(s): 6 | Color Transparencies: 1 | Photo Caption Page(s): 2","hoagland, alison k.;bortnofsky, john;peterson, steven m.;alex, mike;lowe, jet;jandoli, liz;schwan, lynda b.;eklutna historical park;state of alaska;historic american buildings survey;icon preservation task force","eklutna;alaska;anchorage borough","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ak0312","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0300/ak0312/color/571903cv.jpg#h=841&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0300/ak0312/color/571903c_150px.jpg#h=123&w=150","7","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0300/ak0312/color/571903cv.jpg#h=841&w=1024","ak0312-0.jpg"
"https://www.loc.gov/item/ak0494/","Dyea Townsite (Ruins), Skagway, Municipality of Skagway Borough, AK","photo, print, drawing","image;pdf","posts;landscapes;ruins;settlement patterns;log cabins","","Photo(s): 8 | Color Transparencies: 1 | Photo Caption Page(s): 1","lowe, jet;historic american engineering record;o'connell, kristen","skagway;alaska;municipality of skagway borough","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ak0494","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0400/ak0494/color/218117cv.jpg#h=732&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0400/ak0494/color/218117c_150px.jpg#h=107&w=150","9","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0400/ak0494/color/218117cv.jpg#h=732&w=1024","ak0494-0.jpg"
"https://www.loc.gov/item/ak0012/","Village of Hope, Hope, Kenai Peninsula Borough, AK","photo, print, drawing","image;pdf","villages","","Photo(s): 11 | Color Transparencies: 5 | Photo Caption Page(s): 2","lowe, jet;jandoli, liz;historic american buildings survey","kenai peninsula borough;alaska;hope","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ak0012","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0000/ak0012/color/570738cv.jpg#h=827&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0000/ak0012/color/570738c_150px.jpg#h=121&w=150","16","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0000/ak0012/color/570738cv.jpg#h=827&w=1024","ak0012-0.jpg"
"https://www.loc.gov/item/in0384/","Lustron House, 411 Bowser Avenue, Chesterton, Porter County, IN","photo, print, drawing","image;pdf","houses;historic house museums;prefabricated houses","","Photo(s): 12 | Color Transparencies: 2 | Photo Caption Page(s): 1","klugh, terra;historic american buildings survey;boucher, jack e","indiana;porter county;chesterton","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","in0384","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0300/in0384/color/571537cv.jpg#h=737&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0300/in0384/color/571537c_150px.jpg#h=108&w=150","14","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0300/in0384/color/571537cv.jpg#h=737&w=1024","in0384-0.jpg"
"https://www.loc.gov/item/tn0243/","Christ Episcopal Church, Central Avenue (State Route 52), Rugby, Morgan County, TN","photo, print, drawing","image;pdf","","","Photo(s): 12 | Color Transparencies: 2 | Photo Caption Page(s): 2","historic american buildings survey;cary, brian","tennessee;morgan county;rugby","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","tn0243","https://tile.loc.gov/storage-services/service/pnp/habshaer/tn/tn0200/tn0243/color/571785cv.jpg#h=747&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/tn/tn0200/tn0243/color/571785c_150px.jpg#h=109&w=150","14","https://tile.loc.gov/storage-services/service/pnp/habshaer/tn/tn0200/tn0243/color/571785cv.jpg#h=747&w=1024","tn0243-0.jpg"
"https://www.loc.gov/item/ny1586/","Central Park Bridges, Gothic Arch, Spanning bridlepath south of tennis courts at northwest edge of Reservoir, Central Park, New York County, NY","photo, print, drawing","image;pdf","bridges","","Photo(s): 6 | Color Transparencies: 2 | Photo Caption Page(s): 3","lowe, jet;jandoli, liz;historic american engineering record","new york;new york county","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ny1586","https://tile.loc.gov/storage-services/service/pnp/habshaer/ny/ny1500/ny1586/color/349891cv.jpg#h=719&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/ny/ny1500/ny1586/color/349891c_150px.jpg#h=105&w=150","8","https://tile.loc.gov/storage-services/service/pnp/habshaer/ny/ny1500/ny1586/color/349891cv.jpg#h=719&w=1024","ny1586-0.jpg"
"https://www.loc.gov/item/il0954/","National Home for Disabled Volunteer Soldiers, Danville Branch, Chapel, 1900 and 2000 East Main Street , Danville, Vermilion County, IL","photo, print, drawing","image;pdf","chapels;soldiers' homes","","Photo(s): 8 | Color Transparencies: 2 | Photo Caption Page(s): 1","u.s. department of veterans affairs;historic american buildings survey;rosenthal, james w","vermilion county;illinois;danville","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","il0954","https://tile.loc.gov/storage-services/service/pnp/habshaer/il/il0900/il0954/color/581936cv.jpg#h=732&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/il/il0900/il0954/color/581936c_150px.jpg#h=107&w=150","10","https://tile.loc.gov/storage-services/service/pnp/habshaer/il/il0900/il0954/color/581936cv.jpg#h=732&w=1024","il0954-0.jpg"
"https://www.loc.gov/item/in0252/","Daniels House, State Route 1, Milton, Wayne County, IN","photo, print, drawing","image;pdf","","","Photo(s): 14 | Color Transparencies: 2 | Photo Caption Page(s): 2","jandoli, liz;historic american buildings survey","wayne county;indiana;milton","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","in0252","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0200/in0252/color/571527cv.jpg#h=739&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0200/in0252/color/571527c_150px.jpg#h=108&w=150","16","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0200/in0252/color/571527cv.jpg#h=739&w=1024","in0252-0.jpg"
"https://www.loc.gov/item/ak0009/","Kuskulana Bridge, Mile 146 of Copper River & Northwestern Road, Chitina, Copper River Census Area, AK","photo, print, drawing","image;pdf","railroad bridges;transportation;railroad companies;deck trusses;engineering;steel structural frames;pratt trusses;steel trestles","","Photo(s): 9 | Color Transparencies: 2 | Photo Caption Page(s): 2","lowe, jet;jandoli, liz;historic american engineering record;copper river & northwestern railway","copper river census area;alaska;chitina","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ak0009","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0000/ak0009/color/571385cv.jpg#h=813&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0000/ak0009/color/571385c_150px.jpg#h=119&w=150","11","https://tile.loc.gov/storage-services/service/pnp/habshaer/ak/ak0000/ak0009/color/571385cv.jpg#h=813&w=1024","ak0009-0.jpg"
"https://www.loc.gov/item/al0572/","Slatter Family Tomb, Magnolia Cemetery, Virginia Street, Mobile, Mobile County, AL","photo, print, drawing","image;pdf","cast-iron fences;cemetery lot enclosures;tombs & sepulchral monuments","","Photo(s): 11 | Color Transparencies: 2 | Photo Caption Page(s): 2","jandoli, liz;historic american buildings survey;boucher, jack","mobile;mobile county;alabama","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","al0572","https://tile.loc.gov/storage-services/service/pnp/habshaer/al/al0500/al0572/color/571411cv.jpg#h=748&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/al/al0500/al0572/color/571411c_150px.jpg#h=110&w=150","13","https://tile.loc.gov/storage-services/service/pnp/habshaer/al/al0500/al0572/color/571411cv.jpg#h=748&w=1024","al0572-0.jpg"
"https://www.loc.gov/item/mi0370/","Fred Miller Farm, Thorsen Road, Glen Arbor, Leelanau County, MI","photo, print, drawing","image;pdf","","","Photo(s): 1 | Color Transparencies: 1 | Photo Caption Page(s): 1","historic american buildings survey","glen arbor;michigan;leelanau county","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","mi0370","https://tile.loc.gov/storage-services/service/pnp/habshaer/mi/mi0300/mi0370/photos/035176pv.jpg#h=745&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/mi/mi0300/mi0370/photos/035176p_150px.jpg#h=109&w=150","1","https://tile.loc.gov/storage-services/service/pnp/habshaer/mi/mi0300/mi0370/photos/035176pv.jpg#h=745&w=1024","mi0370-0.jpg"
"https://www.loc.gov/item/pa3336/","U.S. Steel Homestead Works, Open Hearth Steelmaking Plant, Along Monongahela River, Homestead, Allegheny County, PA","photo, print, drawing","image;pdf","steel mills;open-hearth furnaces;steel industry","","Photo(s): 6 | Color Transparencies: 3 | Photo Caption Page(s): 2","lowe, jet;stupich, martin;historic american engineering record;u.s. steel corporation","pennsylvania;allegheny county;homestead","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","pa3336","https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa3300/pa3336/color/571268cv.jpg#h=741&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa3300/pa3336/color/571268c_150px.jpg#h=109&w=150","9","https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa3300/pa3336/color/571268cv.jpg#h=741&w=1024","pa3336-0.jpg"
"https://www.loc.gov/item/mo0181/","Longview Farm, Pergola, Longview Road, Lees Summit, Jackson County, MO","photo, print, drawing","image;pdf","pergolas","","Photo(s): 7 | Color Transparencies: 3 | Photo Caption Page(s): 1","u.s. army corps of engineers, kansas city district;jandoli, liz;historic american buildings survey;kaminsky, david j;hoagland, alison k","lees summit;jackson county;missouri","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","mo0181","https://tile.loc.gov/storage-services/service/pnp/habshaer/mo/mo0100/mo0181/color/571205cv.jpg#h=817&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/mo/mo0100/mo0181/color/571205c_150px.jpg#h=120&w=150","10","https://tile.loc.gov/storage-services/service/pnp/habshaer/mo/mo0100/mo0181/color/571205cv.jpg#h=817&w=1024","mo0181-0.jpg"
"https://www.loc.gov/item/me0394/","National Home for Disabled Volunteer Soldiers, Eastern Branch, 1 VA Center, Augusta, Kennebec County, ME","photo, print, drawing","image;pdf","soldiers' homes","","Photo(s): 9 | Color Transparencies: 3 | Photo Caption Page(s): 2","u.s. department of veterans affairs;historic american buildings survey;lowe, jet","kennebec county;maine;augusta","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","me0394","https://tile.loc.gov/storage-services/service/pnp/habshaer/me/me0300/me0394/color/582053cv.jpg#h=734&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/me/me0300/me0394/color/582053c_150px.jpg#h=108&w=150","12","https://tile.loc.gov/storage-services/service/pnp/habshaer/me/me0300/me0394/color/582053cv.jpg#h=734&w=1024","me0394-0.jpg"
"https://www.loc.gov/item/va2075/","Southern Branch of the National Home for Disabled Volunteer Soldiers , Building 48, 100 Emancipation Drive, Hampton, Hampton (Independent City), VA","photo, print, drawing","image;pdf","chapels;soldiers' homes","","Photo(s): 16 | Color Transparencies: 3 | Photo Caption Page(s): 2","u.s. department of veterans affairs;historic american buildings survey","hampton;virginia;independent city","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","va2075","https://tile.loc.gov/storage-services/service/pnp/habshaer/va/va2000/va2075/color/582085cv.jpg#h=734&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/va/va2000/va2075/color/582085c_150px.jpg#h=108&w=150","19","https://tile.loc.gov/storage-services/service/pnp/habshaer/va/va2000/va2075/color/582085cv.jpg#h=734&w=1024","va2075-0.jpg"
"https://www.loc.gov/item/sc0472/","Willard-Tobias House, 178 Ashley Avenue, Charleston, Charleston County, SC","photo, print, drawing","image;pdf","","","Photo(s): 47 | Color Transparencies: 20 | Photo Caption Page(s): 5","historic american buildings survey","south carolina;charleston;charleston county","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","sc0472","https://tile.loc.gov/storage-services/service/pnp/habshaer/sc/sc0400/sc0472/color/364136cv.jpg#h=1024&w=831","https://tile.loc.gov/storage-services/service/pnp/habshaer/sc/sc0400/sc0472/color/364136c_150px.jpg#h=150&w=122","67","https://tile.loc.gov/storage-services/service/pnp/habshaer/sc/sc0400/sc0472/color/364136cv.jpg#h=1024&w=831","sc0472-0.jpg"
"https://www.loc.gov/item/nj1908/","Fort Hancock, Temporary Barracks, Kearney Road, Fort Hancock, Monmouth County, NJ","photo, print, drawing","image;pdf","housing;war (world war ii);military facilities;forts & fortifications;barracks;military organizations","","Photo(s): 13 | Color Transparencies: 3 | Photo Caption Page(s): 2","lockett, dana;croteau, todd a.;historic american buildings survey;mcpartland, mary;gateway national recreation area","new jersey;monmouth county;fort hancock","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","nj1908","","","1","","nj1908-0.jpg"
"https://www.loc.gov/item/in0198/","Town of Madison, Madison, Jefferson County, IN","photo, print, drawing","image;pdf","","","Photo(s): 35 | Color Transparencies: 11 | Photo Caption Page(s): 4","jandoli, liz;historic american buildings survey","jefferson county;indiana;madison","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","in0198","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0100/in0198/color/368232cv.jpg#h=1024&w=728","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0100/in0198/color/368232c_150px.jpg#h=150&w=107","46","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0100/in0198/color/368232cv.jpg#h=1024&w=728","in0198-0.jpg"
"https://www.loc.gov/item/ia0131/","Fannie Stout House, 1145 Locust Street, Dubuque, Dubuque County, IA","photo, print, drawing","image;pdf","houses","","Photo(s): 15 | Color Transparencies: 1 | Photo Caption Page(s): 2","jandoli, liz;historic american buildings survey","iowa;dubuque;dubuque county","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ia0131","https://tile.loc.gov/storage-services/service/pnp/habshaer/ia/ia0100/ia0131/color/572065cv.jpg#h=743&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/ia/ia0100/ia0131/color/572065c_150px.jpg#h=109&w=150","16","https://tile.loc.gov/storage-services/service/pnp/habshaer/ia/ia0100/ia0131/color/572065cv.jpg#h=743&w=1024","ia0131-0.jpg"
"https://www.loc.gov/item/ia0135/","J. Monroe Parker House, Main & Twelfth Streets, Davenport, Scott County, IA","photo, print, drawing","image;pdf","houses","","Photo(s): 14 | Color Transparencies: 1 | Photo Caption Page(s): 2","jandoli, liz;historic american buildings survey","iowa;davenport;scott county","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ia0135","https://tile.loc.gov/storage-services/service/pnp/habshaer/ia/ia0100/ia0135/color/572067cv.jpg#h=739&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/ia/ia0100/ia0135/color/572067c_150px.jpg#h=108&w=150","15","https://tile.loc.gov/storage-services/service/pnp/habshaer/ia/ia0100/ia0135/color/572067cv.jpg#h=739&w=1024","ia0135-0.jpg"
"https://www.loc.gov/item/mo0209/","Longview Farm, Hog Manager's House, Longview Road, Lees Summit, Jackson County, MO","photo, print, drawing","image;pdf","labor housing","","Photo(s): 7 | Color Transparencies: 1 | Photo Caption Page(s): 1","u.s. army corps of engineers, kansas city district;jandoli, liz;historic american buildings survey;kaminsky, david j;hoagland, alison k","lees summit;jackson county;missouri","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","mo0209","https://tile.loc.gov/storage-services/service/pnp/habshaer/mo/mo0200/mo0209/color/572218cv.jpg#h=814&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/mo/mo0200/mo0209/color/572218c_150px.jpg#h=119&w=150","8","https://tile.loc.gov/storage-services/service/pnp/habshaer/mo/mo0200/mo0209/color/572218cv.jpg#h=814&w=1024","mo0209-0.jpg"
"https://www.loc.gov/item/in0480/","National Home for Disabled Volunteer Soldiers, Marion Branch, Building No. 65, 1700 East 38th Street, Marion, Grant County, IN","photo, print, drawing","image;pdf","soldiers' homes","","Photo(s): 9 | Color Transparencies: 1 | Photo Caption Page(s): 1","u.s. department of veterans affairs;historic american buildings survey;rosenthal, james w","indiana;grant county;marion","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","in0480","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0400/in0480/color/581947cv.jpg#h=739&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0400/in0480/color/581947c_150px.jpg#h=108&w=150","10","https://tile.loc.gov/storage-services/service/pnp/habshaer/in/in0400/in0480/color/581947cv.jpg#h=739&w=1024","in0480-0.jpg"
"https://www.loc.gov/item/ny2361/","New York State Soldiers & Sailors Home, Building No. 33, Department of Veterans Affairs Medical Center, 76 Veterans Avenue, Bath, Steuben County, NY","photo, print, drawing","image;pdf","soldiers' homes","","Photo(s): 8 | Color Transparencies: 1 | Photo Caption Page(s): 1","u.s. department of veterans affairs;historic american buildings survey","new york;steuben county;bath","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","ny2361","https://tile.loc.gov/storage-services/service/pnp/habshaer/ny/ny2300/ny2361/color/582066cv.jpg#h=734&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/ny/ny2300/ny2361/color/582066c_150px.jpg#h=108&w=150","9","https://tile.loc.gov/storage-services/service/pnp/habshaer/ny/ny2300/ny2361/color/582066cv.jpg#h=734&w=1024","ny2361-0.jpg"
"https://www.loc.gov/item/pa3660/","Three Sisters Bridges, Seventh Street Bridge, Spanning Allegheny River at Seventh Street, Pittsburgh, Allegheny County, PA","photo, print, drawing","image;pdf","self-anchored suspension bridges;vehicular bridges","","Photo(s): 3 | Color Transparencies: 1 | Photo Caption Page(s): 1","wilkerson, t j;covell, vernon r;delony, eric n;roush, stanley l;allegheny county department of public works;lowe, jet;brown, norman f;nutter, a d;pennsylvania department of transportation;pennsylvania historical & museum commission;richardson, george s;foundation company;historic american engineering record;american bridge company","pennsylvania;pittsburgh;allegheny county","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","pa3660","https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa3600/pa3660/color/361501cv.jpg#h=1024&w=736","https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa3600/pa3660/color/361501c_150px.jpg#h=150&w=108","4","https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa3600/pa3660/color/361501cv.jpg#h=1024&w=736","pa3660-0.jpg"
"https://www.loc.gov/item/pa1687/","Moon-Williamson House, Yardley Road (Falls Township), Fallsington, Bucks County, PA","photo, print, drawing","image;pdf","houses;log buildings;domestic life","","Photo(s): 13 | Color Transparencies: 1 | Photo Caption Page(s): 2","historic american buildings survey;boucher, jack e","pennsylvania;fallsington;bucks county","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","pa1687","https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa1600/pa1687/color/572382cv.jpg#h=748&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa1600/pa1687/color/572382c_150px.jpg#h=110&w=150","14","https://tile.loc.gov/storage-services/service/pnp/habshaer/pa/pa1600/pa1687/color/572382cv.jpg#h=748&w=1024","pa1687-0.jpg"
"https://www.loc.gov/item/tx0967/","South Presa Street Bridge, Spanning San Antonio River at Presa Street, San Antonio, Bexar County, TX","photo, print, drawing","image;pdf","bridges;bridge construction","","Photo(s): 8 | Color Transparencies: 1 | Photo Caption Page(s): 2","sears, hannah;texas department of transportation;texas historical commission;historic american engineering record;harms, bruce a","texas;bexar county;san antonio","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","tx0967","https://tile.loc.gov/storage-services/service/pnp/habshaer/tx/tx0900/tx0967/color/367036cv.jpg#h=821&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/tx/tx0900/tx0967/color/367036c_150px.jpg#h=120&w=150","9","https://tile.loc.gov/storage-services/service/pnp/habshaer/tx/tx0900/tx0967/color/367036cv.jpg#h=821&w=1024","tx0967-0.jpg"
"https://www.loc.gov/item/tx0968/","Crockett Street Bridge, Spanning San Antonio River at Crockett Street Bridge, San Antonio, Bexar County, TX","photo, print, drawing","image;pdf","abutments;bridges;bridge construction","","Photo(s): 9 | Color Transparencies: 1 | Photo Caption Page(s): 2","texas department of transportation;texas historical commission;historic american engineering record;harms, bruce a","texas;bexar county;san antonio","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","tx0968","https://tile.loc.gov/storage-services/service/pnp/habshaer/tx/tx0900/tx0968/color/367046cv.jpg#h=825&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/tx/tx0900/tx0968/color/367046c_150px.jpg#h=121&w=150","10","https://tile.loc.gov/storage-services/service/pnp/habshaer/tx/tx0900/tx0968/color/367046cv.jpg#h=825&w=1024","tx0968-0.jpg"
"https://www.loc.gov/item/wy0022/","Swan Land & Cattle Company, Barn, State Route 313, Chugwater, Platte County, WY","photo, print, drawing","image;pdf","barns","","Photo(s): 12 | Color Transparencies: 1 | Photo Caption Page(s): 1","morris, scott;deboer, ruth;historic american buildings survey","wyoming;chugwater;platte county","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","wy0022","https://tile.loc.gov/storage-services/service/pnp/habshaer/wy/wy0000/wy0022/color/572514cv.jpg#h=1024&w=742","https://tile.loc.gov/storage-services/service/pnp/habshaer/wy/wy0000/wy0022/color/572514c_150px.jpg#h=150&w=109","13","https://tile.loc.gov/storage-services/service/pnp/habshaer/wy/wy0000/wy0022/color/572514cv.jpg#h=1024&w=742","wy0022-0.jpg"
"https://www.loc.gov/item/dc1062/","Interstate Commerce Commission, Constitution Avenue between Twelfth and Fourteenth streets, Washington, District of Columbia, DC","photo, print, drawing","image;pdf","government facilities;commerce","","Photo(s): 5 | Color Transparencies: 1 | Photo Caption Page(s): 1","williams, wheeler;price, virginia b;boucher, jack e;mccartan, edward;brown, arthur;historic american buildings survey","washington d.c.;washington","american memory;historic american buildings survey/historic american engineering record/historic american landscapes survey;prints and photographs division","false","dc1062","https://tile.loc.gov/storage-services/service/pnp/habshaer/dc/dc1000/dc1062/color/581872cv.jpg#h=737&w=1024","https://tile.loc.gov/storage-services/service/pnp/habshaer/dc/dc1000/dc1062/color/581872c_150px.jpg#h=108&w=150","6","https://tile.loc.gov/storage-services/service/pnp/habshaer/dc/dc1000/dc1062/color/581872cv.jpg#h=737&w=1024","dc1062-0.jpg"
